,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_deposit_ez,ir_lending_ez,ir_MRO_ez,ir_jp
2009-11-30,14651.249,386875.0,496510.0,2333311.7,9.9,7.8,5.5,10.1,2024600.0,936268,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-01,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-02,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-03,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-04,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-05,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-06,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-07,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-08,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-09,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-10,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-11,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-12,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-13,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-14,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-15,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-16,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-17,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-18,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-19,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-20,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-21,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-22,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-23,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-24,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-25,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-26,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-27,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-28,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-29,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-30,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1069955.0,0.12,"0,5",0.25,1.75,1.0,0.3
2009-12-31,14651.249,386875.0,496510.0,2333311.7,9.9,7.7,5.4,10.2,2026200.0,956034,1052340.0,0.12,"0,5",0.25,1.75,1.0,0.3
2010-01-01,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-02,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-03,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-04,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-05,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-06,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-07,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-08,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-09,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-10,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-11,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-12,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-13,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-14,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-15,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-16,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-17,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-18,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-19,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-20,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-21,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-22,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-23,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-24,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-25,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-26,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-27,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-28,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-29,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-30,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1052340.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-01-31,14764.61,396113.0,501495.5,2346357.3,9.8,7.9,5.3,10.2,1995000.0,966892,1155017.0,0.11,"0,5",0.25,1.75,1.0,0.3
2010-02-01,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-02,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-03,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-04,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-05,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-06,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-07,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-08,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-09,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-10,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-11,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-12,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-13,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-14,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-15,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-16,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-17,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-18,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-19,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-20,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-21,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-22,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-23,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-24,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-25,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-26,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-27,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1155017.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-02-28,14764.61,396113.0,501495.5,2346357.3,9.8,8.0,5.3,10.3,2115200.0,969594,1162760.0,0.13,"0,5",0.25,1.75,1.0,0.3
2010-03-01,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-02,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-03,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-04,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-05,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-06,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-07,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-08,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-09,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-10,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-11,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-12,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-13,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-14,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-15,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-16,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-17,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-18,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-19,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-20,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-21,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-22,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-23,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-24,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-25,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-26,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-27,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-28,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-29,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-30,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1162760.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-03-31,14764.61,396113.0,501495.5,2346357.3,9.9,8.0,5.4,10.3,2079600.0,967971,1182899.0,0.16,"0,5",0.25,1.75,1.0,0.3
2010-04-01,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-02,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-03,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-04,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-05,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-06,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-07,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-08,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-09,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-10,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-11,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-12,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-13,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-14,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-15,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-16,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-17,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-18,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-19,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-20,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-21,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-22,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-23,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-24,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-25,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-26,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-27,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-28,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-29,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1182899.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-04-30,14980.193,401311.0,504960.3,2371817.4,9.9,7.9,5.3,10.3,2014400.0,970074,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-01,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-02,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-03,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-04,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-05,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-06,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-07,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-08,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-09,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-10,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-11,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-12,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
2010-05-13,14980.193,401311.0,504960.3,2371817.4,9.6,7.9,5.4,10.3,2012300.0,974593,1206124.0,0.2,"0,5",0.25,1.75,1.0,0.3
